1549058812, 01/02/2019, 12:06:52, IGUA_004, cash, 000000, 50, 1076
1550722637, 20/02/2019, 18:17:17, IGUA_004, cash, 000000, 50, 1072
1550724424, 20/02/2019, 18:47:04, IGUA_004, cash, 000000, 20, 411
1550724434, 20/02/2019, 18:47:14, IGUA_004, cash, 000000, 10, 211
1550724690, 20/02/2019, 18:51:30, IGUA_004, cash, 000000, 10, 231
1550726150, 20/02/2019, 19:15:50, IGUA_004, cash, 000000, 30, 612
1550728103, 20/02/2019, 19:48:23, IGUA_004, cash, 000000, 50, 1118
1550728447, 20/02/2019, 19:54:07, IGUA_004, cash, 000000, 10, 242
1550728471, 20/02/2019, 19:54:31, IGUA_004, cash, 000000, 10, 228
1550728514, 20/02/2019, 19:55:14, IGUA_004, cash, 000000, 20, 441
1550734646, 20/02/2019, 21:37:26, IGUA_004, cash, 000000, 50, 1012
1550735602, 20/02/2019, 21:53:22, IGUA_004, cash, 000000, 50, 1027
1550737525, 20/02/2019, 22:25:25, IGUA_004, cash, 000000, 100, 2013
1550737644, 20/02/2019, 22:27:24, IGUA_004, cash, 000000, 50, 1032
1550781769, 21/02/2019, 10:42:50, IGUA_004, cash, 000000, 10, 231
1550782968, 21/02/2019, 11:02:48, IGUA_004, cash, 000000, 50, 1004
1550783698, 21/02/2019, 11:14:58, IGUA_004, cash, 000000, 40, 842
1550786564, 21/02/2019, 12:02:44, IGUA_004, cash, 000000, 10, 212
1550795323, 21/02/2019, 14:28:43, IGUA_004, cash, 000000, 50, 1014
1550796587, 21/02/2019, 14:49:47, IGUA_004, cash, 000000, 100, 2015
1550800630, 21/02/2019, 15:57:10, IGUA_004, cash, 000000, 30, 613
1550801566, 21/02/2019, 16:12:46, IGUA_004, cash, 000000, 50, 1028
1550802113, 21/02/2019, 16:21:53, IGUA_004, cash, 000000, 20, 433
1550802135, 21/02/2019, 16:22:15, IGUA_004, cash, 000000, 30, 659
1550810386, 21/02/2019, 18:39:46, IGUA_004, cash, 000000, 50, 1026
1550811876, 21/02/2019, 19:04:36, IGUA_004, cash, 000000, 50, 1043
1550812931, 21/02/2019, 19:22:11, IGUA_004, cash, 000000, 50, 1101
1550815950, 21/02/2019, 20:12:30, IGUA_004, cash, 000000, 10, 228
1550815974, 21/02/2019, 20:12:54, IGUA_004, cash, 000000, 10, 256
1550824366, 21/02/2019, 22:32:46, IGUA_004, cash, 000000, 200, 870
1550871391, 22/02/2019, 11:36:32, IGUA_004, cash, 000000, 20, 474
1550874140, 22/02/2019, 12:22:20, IGUA_004, cash, 000000, 100, 2047
1550876453, 22/02/2019, 13:00:53, IGUA_004, cash, 000000, 50, 991
1550881161, 22/02/2019, 14:19:21, IGUA_004, cash, 000000, 10, 249
1550881179, 22/02/2019, 14:19:39, IGUA_004, cash, 000000, 10, 232
1550881196, 22/02/2019, 14:19:56, IGUA_004, cash, 000000, 10, 230
1550883404, 22/02/2019, 14:56:44, IGUA_004, cash, 000000, 20, 412
1550886579, 22/02/2019, 15:49:39, IGUA_004, cash, 000000, 50, 1025
1550886625, 22/02/2019, 15:50:25, IGUA_004, cash, 000000, 50, 1031
1550888932, 22/02/2019, 16:28:52, IGUA_004, cash, 000000, 50, 1227
1550891011, 22/02/2019, 17:03:31, IGUA_004, cash, 000000, 50, 1017
1550893429, 22/02/2019, 17:43:49, IGUA_004, cash, 000000, 50, 1055
1550897084, 22/02/2019, 18:44:44, IGUA_004, cash, 000000, 10, 241
1550897109, 22/02/2019, 18:45:09, IGUA_004, cash, 000000, 10, 247
1550898128, 22/02/2019, 19:02:08, IGUA_004, cash, 000000, 50, 1028
1550899829, 22/02/2019, 19:30:29, IGUA_004, cash, 000000, 50, 1033
1550903144, 22/02/2019, 20:25:44, IGUA_004, cash, 000000, 10, 230
1550903180, 22/02/2019, 20:26:20, IGUA_004, cash, 000000, 30, 653
1550903776, 22/02/2019, 20:36:16, IGUA_004, cash, 000000, 20, 463
1550907376, 22/02/2019, 21:36:16, IGUA_004, cash, 000000, 50, 1032
1550910350, 22/02/2019, 22:25:50, IGUA_004, cash, 000000, 50, 1036
1550911268, 22/02/2019, 22:41:08, IGUA_004, cash, 000000, 50, 1026
1550953603, 23/02/2019, 10:26:44, IGUA_004, cash, 000000, 10, 227
1550953625, 23/02/2019, 10:27:05, IGUA_004, cash, 000000, 10, 216
1550954570, 23/02/2019, 10:42:50, IGUA_004, cash, 000000, 20, 414
1550956888, 23/02/2019, 11:21:28, IGUA_004, cash, 000000, 50, 1101
1550965288, 23/02/2019, 13:41:28, IGUA_004, cash, 000000, 40, 840
1550967743, 23/02/2019, 14:22:23, IGUA_004, cash, 000000, 20, 416
1550967761, 23/02/2019, 14:22:41, IGUA_004, cash, 000000, 10, 220
1550969453, 23/02/2019, 14:50:53, IGUA_004, cash, 000000, 50, 1026
1550975162, 23/02/2019, 16:26:02, IGUA_004, cash, 000000, 20, 462
1550975214, 23/02/2019, 16:26:54, IGUA_004, cash, 000000, 20, 490
1550979567, 23/02/2019, 17:39:27, IGUA_004, cash, 000000, 10, 233
1550981475, 23/02/2019, 18:11:15, IGUA_004, cash, 000000, 20, 414
1550985618, 23/02/2019, 19:20:18, IGUA_004, cash, 000000, 50, 1011
1550985660, 23/02/2019, 19:21:00, IGUA_004, cash, 000000, 20, 428
1550986737, 23/02/2019, 19:38:57, IGUA_004, cash, 000000, 40, 840
1550990000, 23/02/2019, 20:33:20, IGUA_004, cash, 000000, 50, 1014
1550990188, 23/02/2019, 20:36:28, IGUA_004, cash, 000000, 50, 1018
1550990911, 23/02/2019, 20:48:31, IGUA_004, cash, 000000, 50, 1031
1550994054, 23/02/2019, 21:40:54, IGUA_004, cash, 000000, 200, 410
1551121553, 25/02/2019, 09:05:54, IGUA_004, cash, 000000, 10, 234
1551129033, 25/02/2019, 11:10:33, IGUA_004, cash, 000000, 10, 244
1551129061, 25/02/2019, 11:11:01, IGUA_004, cash, 000000, 10, 315
1551134663, 25/02/2019, 12:44:23, IGUA_004, cash, 000000, 20, 430
1551135961, 25/02/2019, 13:06:01, IGUA_004, cash, 000000, 200, 882
1551138950, 25/02/2019, 13:55:50, IGUA_004, cash, 000000, 10, 227
1551138961, 25/02/2019, 13:56:01, IGUA_004, cash, 000000, 10, 213
1551141445, 25/02/2019, 14:37:25, IGUA_004, cash, 000000, 10, 245
1551141488, 25/02/2019, 14:38:08, IGUA_004, cash, 000000, 10, 231
1551149664, 25/02/2019, 16:54:24, IGUA_004, cash, 000000, 50, 1048
1551151891, 25/02/2019, 17:31:31, IGUA_004, cash, 000000, 20, 414
1551154516, 25/02/2019, 18:15:16, IGUA_004, cash, 000000, 100, 1888
1551157900, 25/02/2019, 19:11:40, IGUA_004, cash, 000000, 20, 457
1551157941, 25/02/2019, 19:12:21, IGUA_004, cash, 000000, 20, 430
1551166599, 25/02/2019, 21:36:39, IGUA_004, cash, 000000, 30, 611
1551167773, 25/02/2019, 21:56:13, IGUA_004, cash, 000000, 100, 2014
1551170194, 25/02/2019, 22:36:34, IGUA_004, cash, 000000, 50, 1011
1551213281, 26/02/2019, 10:34:42, IGUA_004, cash, 000000, 100, 2026
1551218654, 26/02/2019, 12:04:14, IGUA_004, cash, 000000, 50, 1048
1551223169, 26/02/2019, 13:19:29, IGUA_004, cash, 000000, 20, 414
1551228769, 26/02/2019, 14:52:49, IGUA_004, cash, 000000, 30, 615
1551229141, 26/02/2019, 14:59:01, IGUA_004, cash, 000000, 40, 815
1551229166, 26/02/2019, 14:59:26, IGUA_004, cash, 000000, 10, 226
1551231015, 26/02/2019, 15:30:15, IGUA_004, cash, 000000, 10, 231
1551231133, 26/02/2019, 15:32:13, IGUA_004, cash, 000000, 40, 834
1551238373, 26/02/2019, 17:32:53, IGUA_004, cash, 000000, 10, 221
1551241920, 26/02/2019, 18:32:00, IGUA_004, cash, 000000, 20, 430
1551242830, 26/02/2019, 18:47:10, IGUA_004, cash, 000000, 100, 2013
1551242931, 26/02/2019, 18:48:51, IGUA_004, cash, 000000, 10, 210
1551242964, 26/02/2019, 18:49:24, IGUA_004, cash, 000000, 20, 421
1551243180, 26/02/2019, 18:53:00, IGUA_004, cash, 000000, 10, 222
1551243234, 26/02/2019, 18:53:54, IGUA_004, cash, 000000, 100, 2021
1551243597, 26/02/2019, 18:59:57, IGUA_004, cash, 000000, 50, 1030
1551244773, 26/02/2019, 19:19:33, IGUA_004, cash, 000000, 50, 1030
1551245631, 26/02/2019, 19:33:51, IGUA_004, cash, 000000, 200, 539
1551248209, 26/02/2019, 20:16:49, IGUA_004, cash, 000000, 100, 2028
1551248430, 26/02/2019, 20:20:30, IGUA_004, cash, 000000, 50, 1002
1551251603, 26/02/2019, 21:13:23, IGUA_004, cash, 000000, 50, 1032
1551254115, 26/02/2019, 21:55:15, IGUA_004, cash, 000000, 100, 2030
1551302991, 27/02/2019, 11:29:51, IGUA_004, cash, 000000, 50, 1037
1551308599, 27/02/2019, 13:03:19, IGUA_004, cash, 000000, 50, 1034
1551315276, 27/02/2019, 14:54:37, IGUA_004, cash, 000000, 150, 3110
1551315323, 27/02/2019, 14:55:23, IGUA_004, cash, 000000, 50, 1044
1551315353, 27/02/2019, 14:55:53, IGUA_004, cash, 000000, 50, 1044
1551315365, 27/02/2019, 14:56:05, IGUA_004, cash, 000000, 10, 218
1551318586, 27/02/2019, 15:49:46, IGUA_004, cash, 000000, 30, 615
1551319117, 27/02/2019, 15:58:37, IGUA_004, cash, 000000, 50, 1018
1551319380, 27/02/2019, 16:03:00, IGUA_004, cash, 000000, 50, 1012
1551321189, 27/02/2019, 16:33:09, IGUA_004, cash, 000000, 220, 1380
1551324700, 27/02/2019, 17:31:40, IGUA_004, cash, 000000, 50, 1005
1551325348, 27/02/2019, 17:42:28, IGUA_004, cash, 000000, 10, 235
1551326639, 27/02/2019, 18:03:59, IGUA_004, cash, 000000, 30, 618
1551328081, 27/02/2019, 18:28:01, IGUA_004, cash, 000000, 50, 1029
1551330014, 27/02/2019, 19:00:14, IGUA_004, cash, 000000, 100, 2019
1551333670, 27/02/2019, 20:01:10, IGUA_004, cash, 000000, 20, 417
1551333983, 27/02/2019, 20:06:23, IGUA_004, cash, 000000, 20, 429
1551335775, 27/02/2019, 20:36:15, IGUA_004, cash, 000000, 100, 2027
1551337534, 27/02/2019, 21:05:34, IGUA_004, cash, 000000, 20, 416
1551337545, 27/02/2019, 21:05:45, IGUA_004, cash, 000000, 10, 211
1551339750, 27/02/2019, 21:42:30, IGUA_004, cash, 000000, 100, 2027
1551344467, 27/02/2019, 23:01:07, IGUA_004, cash, 000000, 30, 613
1551383280, 28/02/2019, 09:48:00, IGUA_004, cash, 000000, 50, 1013
1551392036, 28/02/2019, 12:13:56, IGUA_004, cash, 000000, 40, 845
1551396400, 28/02/2019, 13:26:40, IGUA_004, cash, 000000, 10, 226
1551396422, 28/02/2019, 13:27:02, IGUA_004, cash, 000000, 10, 234
1551400965, 28/02/2019, 14:42:45, IGUA_004, cash, 000000, 50, 669
1551406280, 28/02/2019, 16:11:20, IGUA_004, cash, 000000, 20, 425
1551407038, 28/02/2019, 16:23:58, IGUA_004, cash, 000000, 50, 1041
1551407722, 28/02/2019, 16:35:22, IGUA_004, cash, 000000, 30, 661
1551411852, 28/02/2019, 17:44:12, IGUA_004, cash, 000000, 10, 241
1551411879, 28/02/2019, 17:44:39, IGUA_004, cash, 000000, 10, 228
1551412032, 28/02/2019, 17:47:12, IGUA_004, cash, 000000, 50, 373
1551413127, 28/02/2019, 18:05:27, IGUA_004, cash, 000000, 30, 567
1551413238, 28/02/2019, 18:07:18, IGUA_004, cash, 000000, 20, 443
1551414289, 28/02/2019, 18:24:49, IGUA_004, cash, 000000, 10, 228
1551415058, 28/02/2019, 18:37:38, IGUA_004, cash, 000000, 10, 210
1551415077, 28/02/2019, 18:37:57, IGUA_004, cash, 000000, 10, 213
1551415334, 28/02/2019, 18:42:14, IGUA_004, cash, 000000, 150, 3026
1551415359, 28/02/2019, 18:42:39, IGUA_004, cash, 000000, 50, 1016
1551417325, 28/02/2019, 19:15:25, IGUA_004, cash, 000000, 20, 443
1551417403, 28/02/2019, 19:16:43, IGUA_004, cash, 000000, 50, 1044
1551417971, 28/02/2019, 19:26:11, IGUA_004, cash, 000000, 100, 2026
1551417990, 28/02/2019, 19:26:30, IGUA_004, cash, 000000, 20, 416
1551418340, 28/02/2019, 19:32:20, IGUA_004, cash, 000000, 40, 825
1551419667, 28/02/2019, 19:54:27, IGUA_004, cash, 000000, 120, 2412
