1546454752, 02/01/2019, 08:45:53, IGUA_003, cash, 000000, 200, 1235
1547170366, 10/01/2019, 15:32:46, IGUA_003, cash, 000000, 10, 222
1547172301, 10/01/2019, 16:05:01, IGUA_003, cash, 000000, 50, 1015
1547172330, 10/01/2019, 16:05:30, IGUA_003, cash, 000000, 50, 1072
1547172388, 10/01/2019, 16:06:28, IGUA_003, cash, 000000, 50, 1020
1547173306, 10/01/2019, 16:21:46, IGUA_003, cash, 000000, 20, 421
1547173454, 10/01/2019, 16:24:14, IGUA_003, cash, 000000, 50, 1154
1547175222, 10/01/2019, 16:53:42, IGUA_003, cash, 000000, 10, 240
1547175645, 10/01/2019, 17:00:45, IGUA_003, cash, 000000, 200, 1115
1547175863, 10/01/2019, 17:04:23, IGUA_003, cash, 000000, 50, 1266
1547182897, 10/01/2019, 19:01:37, IGUA_003, cash, 000000, 10, 257
1547182940, 10/01/2019, 19:02:20, IGUA_003, cash, 000000, 10, 219
1547187724, 10/01/2019, 20:22:04, IGUA_003, cash, 000000, 50, 1056
1547187795, 10/01/2019, 20:23:15, IGUA_003, cash, 000000, 50, 1047
1547188397, 10/01/2019, 20:33:17, IGUA_003, cash, 000000, 50, 1134
1547188772, 10/01/2019, 20:39:32, IGUA_003, cash, 000000, 50, 1035
1547189080, 10/01/2019, 20:44:40, IGUA_003, cash, 000000, 50, 1190
1547191091, 10/01/2019, 21:18:11, IGUA_003, cash, 000000, 50, 1031
1547191902, 10/01/2019, 21:31:42, IGUA_003, cash, 000000, 50, 1009
1547193399, 10/01/2019, 21:56:39, IGUA_003, cash, 000000, 20, 441
1547229287, 11/01/2019, 07:54:47, IGUA_003, cash, 000000, 50, 1050
1547229316, 11/01/2019, 07:55:16, IGUA_003, cash, 000000, 10, 215
1547231892, 11/01/2019, 08:38:12, IGUA_003, cash, 000000, 50, 1025
1547233257, 11/01/2019, 09:00:57, IGUA_003, cash, 000000, 30, 622
1547234258, 11/01/2019, 09:17:38, IGUA_003, cash, 000000, 50, 977
1547235874, 11/01/2019, 09:44:34, IGUA_003, cash, 000000, 200, 504
1547236417, 11/01/2019, 09:53:37, IGUA_003, cash, 000000, 50, 1040
1547237790, 11/01/2019, 10:16:30, IGUA_003, cash, 000000, 50, 1040
1547237827, 11/01/2019, 10:17:07, IGUA_003, cash, 000000, 10, 216
1547237835, 11/01/2019, 10:17:15, IGUA_003, cash, 000000, 10, 211
1547237848, 11/01/2019, 10:17:28, IGUA_003, cash, 000000, 10, 243
1547238640, 11/01/2019, 10:30:40, IGUA_003, cash, 000000, 20, 440
1547238748, 11/01/2019, 10:32:28, IGUA_003, cash, 000000, 20, 423
1547239135, 11/01/2019, 10:38:55, IGUA_003, cash, 000000, 50, 1017
1547241418, 11/01/2019, 11:16:58, IGUA_003, cash, 000000, 20, 411
1547242477, 11/01/2019, 11:34:37, IGUA_003, cash, 000000, 10, 221
1547243852, 11/01/2019, 11:57:32, IGUA_003, cash, 000000, 20, 425
1547243879, 11/01/2019, 11:57:59, IGUA_003, cash, 000000, 20, 436
1547243915, 11/01/2019, 11:58:35, IGUA_003, cash, 000000, 20, 410
1547244555, 11/01/2019, 12:09:15, IGUA_003, cash, 000000, 20, 420
1547244595, 11/01/2019, 12:09:55, IGUA_003, cash, 000000, 10, 223
1547244801, 11/01/2019, 12:13:21, IGUA_003, cash, 000000, 10, 226
1547245036, 11/01/2019, 12:17:16, IGUA_003, cash, 000000, 20, 419
1547245061, 11/01/2019, 12:17:41, IGUA_003, cash, 000000, 20, 423
1547245069, 11/01/2019, 12:17:49, IGUA_003, cash, 000000, 10, 224
1547246697, 11/01/2019, 12:44:57, IGUA_003, cash, 000000, 50, 1016
1547247559, 11/01/2019, 12:59:19, IGUA_003, cash, 000000, 50, 879
1547252086, 11/01/2019, 14:14:46, IGUA_003, cash, 000000, 50, 1167
1547252867, 11/01/2019, 14:27:47, IGUA_003, cash, 000000, 50, 1047
1547252938, 11/01/2019, 14:28:58, IGUA_003, cash, 000000, 10, 235
1547253772, 11/01/2019, 14:42:52, IGUA_003, cash, 000000, 10, 226
1547254829, 11/01/2019, 15:00:29, IGUA_003, cash, 000000, 100, 1013
1547256875, 11/01/2019, 15:34:35, IGUA_003, cash, 000000, 20, 437
1547257376, 11/01/2019, 15:42:56, IGUA_003, cash, 000000, 10, 213
1547257385, 11/01/2019, 15:43:05, IGUA_003, cash, 000000, 10, 215
1547257394, 11/01/2019, 15:43:14, IGUA_003, cash, 000000, 10, 214
1547257701, 11/01/2019, 15:48:21, IGUA_003, cash, 000000, 100, 2053
1547257868, 11/01/2019, 15:51:08, IGUA_003, cash, 000000, 150, 3035
1547258827, 11/01/2019, 16:07:07, IGUA_003, cash, 000000, 50, 1016
1547259296, 11/01/2019, 16:14:56, IGUA_003, cash, 000000, 50, 420
1547259496, 11/01/2019, 16:18:16, IGUA_003, cash, 000000, 50, 1200
1547263871, 11/01/2019, 17:31:11, IGUA_003, cash, 000000, 50, 1043
1547265317, 11/01/2019, 17:55:17, IGUA_003, cash, 000000, 50, 1034
1547266207, 11/01/2019, 18:10:07, IGUA_003, cash, 000000, 50, 2400
1547266708, 11/01/2019, 18:18:28, IGUA_003, cash, 000000, 20, 419
1547267082, 11/01/2019, 18:24:42, IGUA_003, cash, 000000, 20, 414
1547269868, 11/01/2019, 19:11:08, IGUA_003, cash, 000000, 50, 1023
1547271960, 11/01/2019, 19:46:00, IGUA_003, cash, 000000, 70, 1074
1547272388, 11/01/2019, 19:53:08, IGUA_003, cash, 000000, 30, 516
1547272588, 11/01/2019, 19:56:28, IGUA_003, cash, 000000, 40, 875
1547273178, 11/01/2019, 20:06:18, IGUA_003, cash, 000000, 150, 3025
1547274227, 11/01/2019, 20:23:47, IGUA_003, cash, 000000, 50, 1012
1547277847, 11/01/2019, 21:24:07, IGUA_003, cash, 000000, 40, 882
1547323269, 12/01/2019, 10:01:09, IGUA_003, cash, 000000, 50, 1026
1547324063, 12/01/2019, 10:14:23, IGUA_003, cash, 000000, 50, 1033
1547325601, 12/01/2019, 10:40:01, IGUA_003, cash, 000000, 100, 2036
1547327406, 12/01/2019, 11:10:06, IGUA_003, cash, 000000, 10, 211
1547327589, 12/01/2019, 11:13:09, IGUA_003, cash, 000000, 50, 1019
1547328058, 12/01/2019, 11:20:58, IGUA_003, cash, 000000, 100, 2038
1547328252, 12/01/2019, 11:24:12, IGUA_003, cash, 000000, 50, 1028
1547328798, 12/01/2019, 11:33:18, IGUA_003, cash, 000000, 50, 1050
1547330250, 12/01/2019, 11:57:30, IGUA_003, cash, 000000, 30, 619
1547330417, 12/01/2019, 12:00:17, IGUA_003, cash, 000000, 200, 1340
1547330837, 12/01/2019, 12:07:17, IGUA_003, cash, 000000, 100, 1391
1547330880, 12/01/2019, 12:08:00, IGUA_003, cash, 000000, 50, 1067
1547330988, 12/01/2019, 12:09:48, IGUA_003, cash, 000000, 50, 345
1547332987, 12/01/2019, 12:43:07, IGUA_003, cash, 000000, 10, 232
1547338363, 12/01/2019, 14:12:43, IGUA_003, cash, 000000, 50, 1086
1547338851, 12/01/2019, 14:20:51, IGUA_003, cash, 000000, 30, 631
1547339143, 12/01/2019, 14:25:43, IGUA_003, cash, 000000, 50, 888
1547342181, 12/01/2019, 15:16:21, IGUA_003, cash, 000000, 50, 1045
1547349329, 12/01/2019, 17:15:29, IGUA_003, cash, 000000, 50, 1136
1547351216, 12/01/2019, 17:46:56, IGUA_003, cash, 000000, 30, 645
1547351443, 12/01/2019, 17:50:43, IGUA_003, cash, 000000, 40, 815
1547351460, 12/01/2019, 17:51:00, IGUA_003, cash, 000000, 20, 435
1547351481, 12/01/2019, 17:51:21, IGUA_003, cash, 000000, 20, 424
1547354252, 12/01/2019, 18:37:33, IGUA_003, cash, 000000, 20, 435
1547354278, 12/01/2019, 18:37:58, IGUA_003, cash, 000000, 10, 214
1547354947, 12/01/2019, 18:49:07, IGUA_003, cash, 000000, 10, 217
1547357943, 12/01/2019, 19:39:03, IGUA_003, cash, 000000, 50, 1052
1547363986, 12/01/2019, 21:19:46, IGUA_003, cash, 000000, 40, 736
1547365735, 12/01/2019, 21:48:55, IGUA_003, cash, 000000, 30, 821
1547366987, 12/01/2019, 22:09:48, IGUA_003, cash, 000000, 30, 641
1547488644, 14/01/2019, 07:57:24, IGUA_003, cash, 000000, 100, 2041
1547490158, 14/01/2019, 08:22:38, IGUA_003, cash, 000000, 50, 1065
1547490364, 14/01/2019, 08:26:04, IGUA_003, cash, 000000, 30, 650
1547492474, 14/01/2019, 09:01:14, IGUA_003, cash, 000000, 20, 429
1547492512, 14/01/2019, 09:01:52, IGUA_003, cash, 000000, 50, 1030
1547494991, 14/01/2019, 09:43:11, IGUA_003, cash, 000000, 40, 837
1547495031, 14/01/2019, 09:43:51, IGUA_003, cash, 000000, 10, 250
1547496380, 14/01/2019, 10:06:20, IGUA_003, cash, 000000, 50, 1029
1547496663, 14/01/2019, 10:11:03, IGUA_003, cash, 000000, 100, 2085
1547496934, 14/01/2019, 10:15:34, IGUA_003, cash, 000000, 50, 1002
1547497604, 14/01/2019, 10:26:44, IGUA_003, cash, 000000, 10, 240
1547497754, 14/01/2019, 10:29:14, IGUA_003, cash, 000000, 10, 218
1547498196, 14/01/2019, 10:36:36, IGUA_003, cash, 000000, 10, 242
1547499172, 14/01/2019, 10:52:52, IGUA_003, cash, 000000, 10, 217
1547499204, 14/01/2019, 10:53:24, IGUA_003, cash, 000000, 10, 223
1547499215, 14/01/2019, 10:53:35, IGUA_003, cash, 000000, 10, 216
1547499226, 14/01/2019, 10:53:46, IGUA_003, cash, 000000, 10, 218
1547499234, 14/01/2019, 10:53:54, IGUA_003, cash, 000000, 10, 232
1547500059, 14/01/2019, 11:07:39, IGUA_003, cash, 000000, 10, 221
1547501107, 14/01/2019, 11:25:07, IGUA_003, cash, 000000, 200, 2693
1547501369, 14/01/2019, 11:29:29, IGUA_003, cash, 000000, 50, 1069
1547501390, 14/01/2019, 11:29:50, IGUA_003, cash, 000000, 20, 489
1547501445, 14/01/2019, 11:30:45, IGUA_003, cash, 000000, 10, 225
1547501627, 14/01/2019, 11:33:47, IGUA_003, cash, 000000, 30, 618
1547501636, 14/01/2019, 11:33:56, IGUA_003, cash, 000000, 10, 219
1547502794, 14/01/2019, 11:53:14, IGUA_003, cash, 000000, 20, 418
1547503014, 14/01/2019, 11:56:54, IGUA_003, cash, 000000, 20, 428
1547503025, 14/01/2019, 11:57:05, IGUA_003, cash, 000000, 10, 217
1547503077, 14/01/2019, 11:57:57, IGUA_003, cash, 000000, 50, 973
1547504762, 14/01/2019, 12:26:02, IGUA_003, cash, 000000, 150, 3039
1547505026, 14/01/2019, 12:30:26, IGUA_003, cash, 000000, 10, 214
1547505075, 14/01/2019, 12:31:15, IGUA_003, cash, 000000, 10, 221
1547505555, 14/01/2019, 12:39:15, IGUA_003, cash, 000000, 20, 422
1547506568, 14/01/2019, 12:56:08, IGUA_003, cash, 000000, 20, 417
1547507113, 14/01/2019, 13:05:13, IGUA_003, cash, 000000, 10, 217
1547507699, 14/01/2019, 13:14:59, IGUA_003, cash, 000000, 50, 1010
1547507815, 14/01/2019, 13:16:55, IGUA_003, cash, 000000, 50, 1029
1547508415, 14/01/2019, 13:26:55, IGUA_003, cash, 000000, 50, 1022
1547508459, 14/01/2019, 13:27:39, IGUA_003, cash, 000000, 50, 1035
1547509161, 14/01/2019, 13:39:21, IGUA_003, cash, 000000, 150, 3052
1547509268, 14/01/2019, 13:41:08, IGUA_003, cash, 000000, 40, 759
1547510364, 14/01/2019, 13:59:24, IGUA_003, cash, 000000, 10, 231
1547510492, 14/01/2019, 14:01:32, IGUA_003, cash, 000000, 50, 1023
1547510891, 14/01/2019, 14:08:11, IGUA_003, cash, 000000, 30, 624
1547511432, 14/01/2019, 14:17:12, IGUA_003, cash, 000000, 50, 1390
1547511854, 14/01/2019, 14:24:14, IGUA_003, cash, 000000, 50, 1026
1547511888, 14/01/2019, 14:24:48, IGUA_003, cash, 000000, 60, 1218
1547512508, 14/01/2019, 14:35:08, IGUA_003, cash, 000000, 20, 421
1547513399, 14/01/2019, 14:49:59, IGUA_003, cash, 000000, 100, 2020
1547514252, 14/01/2019, 15:04:12, IGUA_003, cash, 000000, 50, 1047
1547515518, 14/01/2019, 15:25:18, IGUA_003, cash, 000000, 50, 931
1547517478, 14/01/2019, 15:57:58, IGUA_003, cash, 000000, 50, 1026
1547521240, 14/01/2019, 17:00:40, IGUA_003, cash, 000000, 50, 1029
1547523052, 14/01/2019, 17:30:52, IGUA_003, cash, 000000, 100, 2017
1547523179, 14/01/2019, 17:32:59, IGUA_003, cash, 000000, 50, 1059
1547523268, 14/01/2019, 17:34:28, IGUA_003, cash, 000000, 50, 1161
1547523318, 14/01/2019, 17:35:18, IGUA_003, cash, 000000, 10, 228
1547523371, 14/01/2019, 17:36:11, IGUA_003, cash, 000000, 10, 219
1547523405, 14/01/2019, 17:36:45, IGUA_003, cash, 000000, 20, 426
1547526173, 14/01/2019, 18:22:53, IGUA_003, cash, 000000, 50, 1046
1547526233, 14/01/2019, 18:23:53, IGUA_003, cash, 000000, 50, 1039
1547527199, 14/01/2019, 18:39:59, IGUA_003, cash, 000000, 10, 241
1547527789, 14/01/2019, 18:49:49, IGUA_003, cash, 000000, 30, 629
1547529604, 14/01/2019, 19:20:04, IGUA_003, cash, 000000, 50, 1010
1547531538, 14/01/2019, 19:52:18, IGUA_003, cash, 000000, 100, 2027
1547532213, 14/01/2019, 20:03:33, IGUA_003, cash, 000000, 50, 1012
1547534322, 14/01/2019, 20:38:42, IGUA_003, cash, 000000, 20, 427
1547534360, 14/01/2019, 20:39:20, IGUA_003, cash, 000000, 20, 423
1547534390, 14/01/2019, 20:39:50, IGUA_003, cash, 000000, 20, 411
1547534543, 14/01/2019, 20:42:23, IGUA_003, cash, 000000, 40, 830
1547534659, 14/01/2019, 20:44:19, IGUA_003, cash, 000000, 100, 2039
1547540230, 14/01/2019, 22:17:10, IGUA_003, cash, 000000, 100, 2012
1547540250, 14/01/2019, 22:17:30, IGUA_003, cash, 000000, 50, 1028
1547540268, 14/01/2019, 22:17:48, IGUA_003, cash, 000000, 50, 1019
1547575322, 15/01/2019, 08:02:03, IGUA_003, cash, 000000, 50, 1044
1547575716, 15/01/2019, 08:08:36, IGUA_003, cash, 000000, 20, 417
1547579171, 15/01/2019, 09:06:11, IGUA_003, cash, 000000, 50, 1017
1547580849, 15/01/2019, 09:34:09, IGUA_003, cash, 000000, 20, 412
1547581318, 15/01/2019, 09:41:58, IGUA_003, cash, 000000, 50, 1010
1547583179, 15/01/2019, 10:12:59, IGUA_003, cash, 000000, 20, 446
1547583357, 15/01/2019, 10:15:57, IGUA_003, cash, 000000, 20, 414
1547583367, 15/01/2019, 10:16:07, IGUA_003, cash, 000000, 10, 216
1547583445, 15/01/2019, 10:17:25, IGUA_003, cash, 000000, 10, 227
1547583518, 15/01/2019, 10:18:38, IGUA_003, cash, 000000, 10, 217
1547584278, 15/01/2019, 10:31:18, IGUA_003, cash, 000000, 100, 2020
1547587403, 15/01/2019, 11:23:23, IGUA_003, cash, 000000, 10, 229
1547587413, 15/01/2019, 11:23:33, IGUA_003, cash, 000000, 10, 221
1547587423, 15/01/2019, 11:23:43, IGUA_003, cash, 000000, 10, 216
1547587512, 15/01/2019, 11:25:12, IGUA_003, cash, 000000, 50, 1069
1547588255, 15/01/2019, 11:37:35, IGUA_003, cash, 000000, 100, 2035
1547589312, 15/01/2019, 11:55:12, IGUA_003, cash, 000000, 30, 631
1547589341, 15/01/2019, 11:55:41, IGUA_003, cash, 000000, 50, 1059
1547591115, 15/01/2019, 12:25:15, IGUA_003, cash, 000000, 100, 2268
1547591981, 15/01/2019, 12:39:41, IGUA_003, cash, 000000, 10, 242
1547592259, 15/01/2019, 12:44:19, IGUA_003, cash, 000000, 20, 426
1547594222, 15/01/2019, 13:17:02, IGUA_003, cash, 000000, 50, 1032
1547594270, 15/01/2019, 13:17:50, IGUA_003, cash, 000000, 10, 238
1547595171, 15/01/2019, 13:32:51, IGUA_003, cash, 000000, 50, 1071
1547595182, 15/01/2019, 13:33:02, IGUA_003, cash, 000000, 10, 212
1547596481, 15/01/2019, 13:54:41, IGUA_003, cash, 000000, 50, 1103
1547598194, 15/01/2019, 14:23:14, IGUA_003, cash, 000000, 50, 1034
1547598359, 15/01/2019, 14:26:00, IGUA_003, cash, 000000, 30, 627
1547599825, 15/01/2019, 14:50:25, IGUA_003, cash, 000000, 50, 1013
1547599966, 15/01/2019, 14:52:46, IGUA_003, cash, 000000, 50, 1087
1547602791, 15/01/2019, 15:39:51, IGUA_003, cash, 000000, 20, 461
1547602888, 15/01/2019, 15:41:28, IGUA_003, cash, 000000, 50, 478
1547603119, 15/01/2019, 15:45:19, IGUA_003, cash, 000000, 200, 3056
1547605250, 15/01/2019, 16:20:50, IGUA_003, cash, 000000, 50, 1041
1547605316, 15/01/2019, 16:21:56, IGUA_003, cash, 000000, 50, 1032
1547605340, 15/01/2019, 16:22:20, IGUA_003, cash, 000000, 10, 215
1547607492, 15/01/2019, 16:58:12, IGUA_003, cash, 000000, 50, 1019
1547607958, 15/01/2019, 17:05:58, IGUA_003, cash, 000000, 150, 3020
1547608804, 15/01/2019, 17:20:04, IGUA_003, cash, 000000, 50, 989
1547609629, 15/01/2019, 17:33:49, IGUA_003, cash, 000000, 50, 675
1547610733, 15/01/2019, 17:52:13, IGUA_003, cash, 000000, 50, 779
1547611180, 15/01/2019, 17:59:40, IGUA_003, cash, 000000, 50, 1054
1547611616, 15/01/2019, 18:06:56, IGUA_003, cash, 000000, 60, 1231
1547615590, 15/01/2019, 19:13:10, IGUA_003, cash, 000000, 100, 2014
1547616817, 15/01/2019, 19:33:37, IGUA_003, cash, 000000, 50, 1034
1547618035, 15/01/2019, 19:53:55, IGUA_003, cash, 000000, 40, 628
1547618646, 15/01/2019, 20:04:06, IGUA_003, cash, 000000, 20, 427
1547618719, 15/01/2019, 20:05:19, IGUA_003, cash, 000000, 20, 421
1547619745, 15/01/2019, 20:22:25, IGUA_003, cash, 000000, 50, 1017
1547622192, 15/01/2019, 21:03:12, IGUA_003, cash, 000000, 50, 1059
1547622947, 15/01/2019, 21:15:47, IGUA_003, cash, 000000, 30, 635
1547661438, 16/01/2019, 07:57:19, IGUA_003, cash, 000000, 10, 236
1547663193, 16/01/2019, 08:26:33, IGUA_003, cash, 000000, 50, 1032
1547664458, 16/01/2019, 08:47:38, IGUA_003, cash, 000000, 100, 2010
1547665339, 16/01/2019, 09:02:19, IGUA_003, cash, 000000, 50, 799
1547665658, 16/01/2019, 09:07:38, IGUA_003, cash, 000000, 50, 1033
1547669561, 16/01/2019, 10:12:41, IGUA_003, cash, 000000, 100, 2043
1547670313, 16/01/2019, 10:25:13, IGUA_003, cash, 000000, 50, 1051
1547671707, 16/01/2019, 10:48:27, IGUA_003, cash, 000000, 50, 1025
1547677323, 16/01/2019, 12:22:03, IGUA_003, cash, 000000, 100, 2029
1547677359, 16/01/2019, 12:22:39, IGUA_003, cash, 000000, 50, 1034
1547677571, 16/01/2019, 12:26:11, IGUA_003, cash, 000000, 100, 2040
1547678427, 16/01/2019, 12:40:27, IGUA_003, cash, 000000, 50, 1021
1547678455, 16/01/2019, 12:40:55, IGUA_003, cash, 000000, 30, 615
1547679672, 16/01/2019, 13:01:12, IGUA_003, cash, 000000, 50, 745
1547680399, 16/01/2019, 13:13:19, IGUA_003, cash, 000000, 20, 452
1547680416, 16/01/2019, 13:13:36, IGUA_003, cash, 000000, 10, 221
1547680430, 16/01/2019, 13:13:50, IGUA_003, cash, 000000, 10, 214
1547680541, 16/01/2019, 13:15:41, IGUA_003, cash, 000000, 10, 225
1547683290, 16/01/2019, 14:01:30, IGUA_003, cash, 000000, 10, 215
1547683299, 16/01/2019, 14:01:39, IGUA_003, cash, 000000, 10, 236
1547684573, 16/01/2019, 14:22:53, IGUA_003, cash, 000000, 50, 1013
1547686744, 16/01/2019, 14:59:04, IGUA_003, cash, 000000, 50, 1048
1547687573, 16/01/2019, 15:12:53, IGUA_003, cash, 000000, 50, 1034
1547687687, 16/01/2019, 15:14:47, IGUA_003, cash, 000000, 50, 874
1547691119, 16/01/2019, 16:11:59, IGUA_003, cash, 000000, 170, 905
1547694055, 16/01/2019, 17:00:55, IGUA_003, cash, 000000, 50, 1054
1547696789, 16/01/2019, 17:46:29, IGUA_003, cash, 000000, 20, 447
1547696968, 16/01/2019, 17:49:28, IGUA_003, cash, 000000, 40, 841
1547698991, 16/01/2019, 18:23:11, IGUA_003, cash, 000000, 40, 819
1547700695, 16/01/2019, 18:51:35, IGUA_003, cash, 000000, 50, 1027
1547707777, 16/01/2019, 20:49:37, IGUA_003, cash, 000000, 50, 1014
1547708044, 16/01/2019, 20:54:04, IGUA_003, cash, 000000, 50, 1025
1547749418, 17/01/2019, 08:23:38, IGUA_003, cash, 000000, 50, 1026
1547749449, 17/01/2019, 08:24:09, IGUA_003, cash, 000000, 30, 647
1547749459, 17/01/2019, 08:24:19, IGUA_003, cash, 000000, 10, 218
1547749522, 17/01/2019, 08:25:22, IGUA_003, cash, 000000, 10, 218
1547749560, 17/01/2019, 08:26:00, IGUA_003, cash, 000000, 20, 426
1547751729, 17/01/2019, 09:02:09, IGUA_003, cash, 000000, 50, 1012
1547751862, 17/01/2019, 09:04:22, IGUA_003, cash, 000000, 50, 696
1547752652, 17/01/2019, 09:17:32, IGUA_003, cash, 000000, 50, 1039
1547752716, 17/01/2019, 09:18:36, IGUA_003, cash, 000000, 10, 238
1547752741, 17/01/2019, 09:19:01, IGUA_003, cash, 000000, 10, 225
1547752966, 17/01/2019, 09:22:46, IGUA_003, cash, 000000, 50, 1023
1547754379, 17/01/2019, 09:46:19, IGUA_003, cash, 000000, 10, 217
1547754389, 17/01/2019, 09:46:29, IGUA_003, cash, 000000, 10, 230
1547754661, 17/01/2019, 09:51:01, IGUA_003, cash, 000000, 20, 468
1547754708, 17/01/2019, 09:51:48, IGUA_003, cash, 000000, 50, 1028
1547756405, 17/01/2019, 10:20:05, IGUA_003, cash, 000000, 20, 422
1547756574, 17/01/2019, 10:22:54, IGUA_003, cash, 000000, 10, 211
1547756608, 17/01/2019, 10:23:28, IGUA_003, cash, 000000, 50, 1017
1547757211, 17/01/2019, 10:33:31, IGUA_003, cash, 000000, 50, 1024
1547760075, 17/01/2019, 11:21:15, IGUA_003, cash, 000000, 50, 1131
1547760463, 17/01/2019, 11:27:43, IGUA_003, cash, 000000, 50, 1041
1547762580, 17/01/2019, 12:03:00, IGUA_003, cash, 000000, 20, 416
